DADOS: [62.295833333333334, -3.147822795296077, -1.9257611057501722, -0.3785480888516512, -2.4047280262485717, 1.5698172415406149, 6.243544521568487]
DADOS: [62.3, -3.1487584730035625, -1.935715981783167, -0.36047162013411627, -2.4126583063333045, 1.5698354591774992, 6.24259518067609]
DADOS: [62.30416666666667, -3.149887175021839, -1.945661101833026, -0.3433798946477207, -2.419628386509578, 1.5698525784441677, 6.241452041502061]
DADOS: [62.30833333333333, -3.151223623125184, -1.9555970747517986, -0.3272031910390618, -2.42570450426046, 1.5698683581478845, 6.240104485854186]
DADOS: [62.3125, -3.152782174108507, -1.9655213258608268, -0.31188146642029463, -2.4309467911628917, 1.56988180418792, 6.238536210201682]
DADOS: [62.31666666666666, -3.1545767441914774, -1.975428546844172, -0.2973628057548417, -2.435410183375901, 1.5698929174123486, 6.236732821985908]
DADOS: [62.32083333333333, -3.156620498838051, -1.9853112577271164, -0.28360173848780895, -2.4391445366733477, 1.569900219123503, 6.2346800922930745]
DADOS: [62.324999999999996, -3.1589259093281727, -1.9951600360323996, -0.27055831631437954, -2.4421951562023114, 1.5699045124787827, 6.23236783200656]
DADOS: [62.329166666666666, -3.1615052793000333, -2.0049658528402325, -0.25819530219693393, -2.444610369321766, 1.569914855311243, 6.229792764254424]
DADOS: [62.333333333333336, -3.164368615730633, -2.014716979240634, -0.24648077365526183, -2.4464346447452163, 1.569922532347783, 6.226932771548044]
DADOS: [62.3375, -3.1675252547132446, -2.024401185982291, -0.23538462399606624, -2.4477084865860994, 1.5699278153930334, 6.223779605968187]
DADOS: [62.34166666666667, -3.170983352334633, -2.034006058349167, -0.2248786496731539, -2.448471824963409, 1.5699311386366153, 6.220322227954124]
DADOS: [62.34583333333333, -3.1747503121972582, -2.0435192639757234, -0.21493699866597446, -2.448769409277439, 1.5699414447631026, 6.2165638369909315]
DADOS: [62.35, -3.1788300744474958, -2.0529250516010236, -0.20553553356506807, -2.448620641292449, 1.5699382221474265, 6.212490739556485]
DADOS: [62.354166666666664, -3.1832278278069817, -2.062213080293456, -0.19664898031516917, -2.4480769697127474, 1.5699353432384109, 6.20809736006824]
DADOS: [62.358333333333334, -3.187945927975273, -2.0713701400985043, -0.18825457029603235, -2.4471723764942173, 1.5699313780686088, 6.20338427145639]
DADOS: [62.3625, -3.192985397856287, -2.0803831193209548, -0.18033032870109822, -2.445941244442126, 1.5699260527188645, 6.198350473659363]
DADOS: [62.36666666666667, -3.1983457868370575, -2.0892391935524723, -0.1728551516570664, -2.444417395079823, 1.5699190516856856, 6.1929959363319576]
DADOS: [62.37083333333333, -3.2040251801646957, -2.0979258218297687, -0.16580871279581164, -2.4426338307158435, 1.5699103009242412, 6.1873222077573695]
